Chromosome	Window	Freq_Mean	Freq_Median	STD
chr4	18255000	0.16008	0.151923077	0.084557565
chr4	18260000	0.158931787	0.155870445	0.085254142
chr4	18265000	0.158752086	0.153846154	0.084766363
chr4	18270000	0.159489676	0.157894737	0.086340081
chr4	18275000	0.160302341	0.157894737	0.086641144
chr4	18280000	0.16079057	0.157894737	0.086760241
chr4	18285000	0.161506709	0.157894737	0.086616952
chr4	18290000	0.160132823	0.157894737	0.086346529
chr4	18295000	0.161040589	0.157894737	0.088180696
chr4	18300000	0.153966751	0.155870445	0.092741481
chr4	18305000	0.154704036	0.157894737	0.090971422
chr4	18310000	0.155298307	0.157894737	0.091315174
chr4	18315000	0.155107159	0.157894737	0.090694196
chr4	18320000	0.153570733	0.157894737	0.088845207
chr4	18325000	0.155170557	0.157894737	0.088962047
chr4	18330000	0.153750384	0.157894737	0.088051263
chr4	18335000	0.154672108	0.157894737	0.08794497
chr4	18340000	0.154835036	0.157894737	0.087760241
chr4	18345000	0.154343927	0.157894737	0.086770327
chr4	18350000	0.153045244	0.157894737	0.087416486
chr4	18355000	0.153124955	0.157894737	0.087360412
chr4	18360000	0.154486078	0.157894737	0.087868505
chr4	18365000	0.153340427	0.157894737	0.088180216
chr4	18370000	0.153602369	0.157894737	0.087614671
chr4	18375000	0.152937076	0.157894737	0.088602169
chr4	18380000	0.14802722	0.157894737	0.085736365
chr4	18385000	0.13951641	0.15	0.090069572
chr5	5000	0.635491514	0.642857143	0.125520438
chr5	10000	0.635556355	0.646428571	0.125680937
chr5	15000	0.635971329	0.646428571	0.125746
chr5	20000	0.631629399	0.631578947	0.126272383
chr5	25000	0.629707885	0.631578947	0.128395801
chr5	30000	0.627593452	0.631578947	0.127124021
chr5	35000	0.629285376	0.631578947	0.127566278
chr5	40000	0.62908992	0.631578947	0.127671049
chr5	45000	0.626192725	0.631578947	0.129172092
chr5	50000	0.62561217	0.631578947	0.129400554
chr5	55000	0.624992272	0.631578947	0.129941329
chr5	60000	0.629821683	0.631578947	0.127915639
chr5	65000	0.632903119	0.636363636	0.126553405
chr5	70000	0.631869157	0.63245614	0.126329023
chr5	75000	0.631142519	0.631578947	0.124870173
chr5	80000	0.633788201	0.64	0.124230544
chr5	85000	0.633453752	0.64	0.123961154
chr5	90000	0.634067339	0.64	0.124472896
chr5	95000	0.634403016	0.64	0.125165297
chr5	100000	0.633420518	0.64	0.125630109
chr5	105000	0.638701384	0.65	0.123191745
chr5	110000	0.63308556	0.64	0.122294929
chr5	115000	0.634445525	0.64	0.123104293
chr5	120000	0.634493746	0.641428571	0.122106986
chr5	125000	0.634615848	0.642857143	0.122868518
chr5	130000	0.630090246	0.64	0.128245713
chr5	135000	0.624252511	0.631578947	0.127947139
chr5	140000	0.620047758	0.631578947	0.129496866
chr5	145000	0.620351433	0.631578947	0.129736875
chr5	150000	0.621391367	0.631578947	0.129516931
chr5	155000	0.620716159	0.631578947	0.129555298
chr5	160000	0.619610759	0.631578947	0.132059373
chr5	165000	0.619477479	0.631578947	0.132169719
chr5	170000	0.619493452	0.631578947	0.13234252
chr5	175000	0.622167226	0.631578947	0.133007388
chr5	180000	0.623008019	0.631578947	0.131888836
chr5	185000	0.623791645	0.631578947	0.132529296
chr5	190000	0.623542306	0.631578947	0.133167067
chr5	195000	0.615834059	0.619047619	0.130825219
chr5	200000	0.618404022	0.625	0.129890002
chr5	205000	0.619546865	0.631578947	0.129550974
chr5	210000	0.619546865	0.631578947	0.129550974
chr5	215000	0.615575545	0.619047619	0.128452349
chr5	220000	0.620289019	0.631578947	0.128832749
chr5	225000	0.628190037	0.631578947	0.127284677
chr5	230000	0.633063389	0.65	0.129431731
chr5	235000	0.632321968	0.65	0.129217523
chr5	240000	0.631857026	0.65	0.129683029
chr5	245000	0.635648596	0.65	0.127323336
chr5	250000	0.636220987	0.65	0.128076675
chr5	255000	0.637381358	0.65	0.128399244
chr5	260000	0.637270145	0.65	0.129742598
chr5	265000	0.632881269	0.65	0.132373763
chr5	270000	0.634478216	0.65	0.13224816
chr5	275000	0.641074749	0.65	0.135292704
chr5	280000	0.636196214	0.633971292	0.139192786
chr5	285000	0.635008117	0.631578947	0.139803799
chr5	290000	0.634639966	0.631578947	0.139463996
chr5	295000	0.633261707	0.631578947	0.138063152
chr5	300000	0.633169719	0.631578947	0.140468442
chr5	305000	0.628652331	0.631578947	0.142264531
chr5	310000	0.632755715	0.631578947	0.141533527
chr5	315000	0.635772595	0.631578947	0.144462998
chr5	320000	0.633414153	0.631578947	0.143471028
chr5	325000	0.63111603	0.631578947	0.141002036
chr5	330000	0.637292608	0.631578947	0.136744255
chr5	335000	0.645620988	0.651086957	0.135866997
chr5	340000	0.654125287	0.666666667	0.130587213
chr5	345000	0.654013413	0.666666667	0.130389163
chr5	350000	0.652098787	0.666666667	0.126500138
chr5	355000	0.652098787	0.666666667	0.126500138
chr5	360000	0.652529406	0.666666667	0.127137271
chr5	365000	0.65265916	0.666666667	0.126795624
chr5	370000	0.654162073	0.666666667	0.12753923
chr5	375000	0.650532255	0.653010033	0.126061802
chr5	380000	0.650800948	0.66025641	0.12803443
chr5	385000	0.650464279	0.653846154	0.128120997
chr5	390000	0.64891379	0.65	0.126977828
chr5	395000	0.650166862	0.666666667	0.124318765
chr5	400000	0.648471465	0.653010033	0.125885018
chr5	405000	0.648661687	0.653846154	0.126708864
chr5	410000	0.648432951	0.652173913	0.126496413
chr5	415000	0.651999024	0.666666667	0.125956964
chr5	420000	0.652484395	0.666666667	0.125504362
chr5	425000	0.648350774	0.652173913	0.125264751
chr5	430000	0.647019653	0.653010033	0.125025405
chr5	435000	0.64575007	0.652173913	0.124983372
chr5	440000	0.645516041	0.652173913	0.125313266
chr5	445000	0.644922514	0.65	0.125465458
chr5	450000	0.642382912	0.642857143	0.1261782
chr5	455000	0.643129186	0.65	0.126648051
chr5	460000	0.641062041	0.642857143	0.122916093
chr5	465000	0.642831665	0.65	0.120920937
chr5	470000	0.640761586	0.646428571	0.123341679
chr5	475000	0.636295824	0.636363636	0.121552898
chr5	480000	0.63663295	0.63961039	0.119894146
chr5	485000	0.633736628	0.631578947	0.121649966
chr5	490000	0.6329304	0.631578947	0.121452514
chr5	495000	0.63562399	0.636363636	0.122183048
chr5	500000	0.637452988	0.636363636	0.119831064
chr5	505000	0.642943529	0.65	0.117676814
chr5	510000	0.639617624	0.65	0.116971268
chr5	515000	0.636032701	0.636363636	0.114408527
chr5	520000	0.636665308	0.642857143	0.115518809
chr5	525000	0.64146846	0.65	0.116267024
chr5	530000	0.643085738	0.65	0.116841185
chr5	535000	0.640469301	0.65	0.116169308
chr5	540000	0.63925024	0.636363636	0.117851269
chr5	545000	0.639339087	0.636363636	0.117901635
chr5	550000	0.637466368	0.636363636	0.12129928
chr5	555000	0.636146977	0.636363636	0.121869532
chr5	560000	0.636145779	0.636363636	0.122608146
chr5	565000	0.637182407	0.636363636	0.122259996
chr5	570000	0.635800533	0.636363636	0.12086308
chr5	575000	0.630890816	0.631578947	0.123069796
chr5	580000	0.626525866	0.631578947	0.121527906
chr5	585000	0.62552145	0.628289474	0.121864849
chr5	590000	0.626205105	0.631578947	0.121485003
chr5	595000	0.619163457	0.619047619	0.123944929
chr5	600000	0.620667909	0.619047619	0.123440936
chr5	605000	0.628668143	0.625	0.128166689
chr5	610000	0.629756352	0.631578947	0.128445351
chr5	615000	0.632104028	0.631578947	0.126100461
chr5	620000	0.631955513	0.631578947	0.125627009
chr5	625000	0.63443671	0.636363636	0.125257256
chr5	630000	0.63006767	0.631578947	0.126459987
chr5	635000	0.637618327	0.633333333	0.130437202
chr5	640000	0.638869114	0.636363636	0.129235839
chr5	645000	0.640828366	0.64	0.1297202
chr5	650000	0.640391503	0.636363636	0.128234785
chr5	655000	0.639515393	0.63245614	0.129493234
chr5	660000	0.639395757	0.636363636	0.131639906
chr5	665000	0.640030701	0.636363636	0.131998962
chr5	670000	0.641866414	0.636363636	0.130534073
chr5	675000	0.63997247	0.636363636	0.131708025
chr5	680000	0.640474806	0.636363636	0.131539298
chr5	685000	0.643970016	0.65	0.130658198
chr5	690000	0.644068724	0.65	0.130591838
chr5	695000	0.6425755	0.65	0.130914404
chr5	700000	0.640769717	0.641428571	0.131963128
chr5	705000	0.638277481	0.636363636	0.131881618
chr5	710000	0.637421693	0.634848485	0.131705347
chr5	715000	0.636901645	0.63245614	0.131782096
chr5	720000	0.636804061	0.633333333	0.131811966
chr5	725000	0.635653482	0.631578947	0.131633267
chr5	730000	0.634752949	0.631578947	0.131115817
chr5	735000	0.634644796	0.631578947	0.130880177
chr5	740000	0.634254287	0.631578947	0.130742499
chr5	745000	0.633885642	0.631578947	0.129653912
chr5	750000	0.632970616	0.628289474	0.130506977
chr5	755000	0.633285341	0.625	0.130042304
chr5	760000	0.632346126	0.625	0.129191742
chr5	765000	0.630667896	0.620689655	0.131180838
chr5	770000	0.630055393	0.619047619	0.131464322
chr5	775000	0.63459187	0.631578947	0.130650624
chr5	780000	0.638056181	0.631578947	0.131141478
chr5	785000	0.639754373	0.633333333	0.131739214
chr5	790000	0.641755283	0.636363636	0.132968265
chr5	795000	0.64516012	0.636363636	0.131456316
chr5	800000	0.646301152	0.636363636	0.131412236
chr5	805000	0.639955324	0.636363636	0.128196582
chr5	810000	0.639017677	0.636363636	0.128247869
chr5	815000	0.6336351	0.631578947	0.13454437
chr5	820000	0.631433591	0.631578947	0.132656633
chr5	825000	0.630058768	0.631578947	0.13282402
chr5	830000	0.635960587	0.631578947	0.130871715
chr5	835000	0.62425966	0.631578947	0.124326617
chr5	840000	0.618534324	0.619047619	0.134728265
chr5	845000	0.614963946	0.619047619	0.13022502
chr5	850000	0.616128186	0.631578947	0.132985099
chr5	855000	0.614402307	0.631578947	0.129796772
chr5	860000	0.617333614	0.631578947	0.129216616
chr5	865000	0.614539312	0.631578947	0.129435669
chr5	870000	0.611582426	0.631578947	0.130609605
chr5	875000	0.613844981	0.631578947	0.128805204
chr5	880000	0.61053014	0.625	0.128089754
chr5	885000	0.607806122	0.620689655	0.128837863
chr5	890000	0.605986316	0.619047619	0.128094638
chr5	895000	0.60893597	0.619047619	0.12906754
chr5	900000	0.609388425	0.619047619	0.128180457
chr5	905000	0.6111733	0.620689655	0.128429726
chr5	910000	0.61400646	0.631578947	0.128915421
chr5	915000	0.614881965	0.631578947	0.128965999
chr5	920000	0.607140425	0.620689655	0.133819886
chr5	925000	0.608750043	0.625	0.133776299
chr5	930000	0.607135892	0.625	0.133974152
chr5	935000	0.607135892	0.625	0.133974152
chr5	940000	0.60531246	0.619868637	0.134353975
chr5	945000	0.604705766	0.631578947	0.135271667
chr5	950000	0.610843526	0.631578947	0.133231783
chr5	955000	0.614932327	0.631578947	0.134967944
chr5	960000	0.616714641	0.631578947	0.135600559
chr5	965000	0.616852107	0.631578947	0.133550841
chr5	970000	0.617656548	0.631578947	0.133716018
chr5	975000	0.617366847	0.631578947	0.134863039
chr5	980000	0.617639678	0.631578947	0.134654985
chr5	985000	0.615040323	0.631578947	0.133528506
chr5	990000	0.612379785	0.631578947	0.133343525
chr5	995000	0.613362004	0.631578947	0.134914671
chr5	1000000	0.613830691	0.631578947	0.135212544
chr5	1005000	0.61439012	0.631578947	0.134706376
chr5	1010000	0.61490735	0.631578947	0.133664372
chr5	1015000	0.619198575	0.631578947	0.130452226
chr5	1020000	0.621743683	0.631578947	0.133374496
chr5	1025000	0.620134166	0.631578947	0.133797008
chr5	1030000	0.619371283	0.631578947	0.133984087
chr5	1035000	0.621491878	0.636363636	0.132371341
chr5	1040000	0.628564325	0.64	0.119058667
chr5	1045000	0.631102743	0.645	0.123800016
chr5	1050000	0.63010457	0.64	0.124216767
chr5	1055000	0.628050568	0.638181818	0.125411939
chr5	1060000	0.623805494	0.636363636	0.130408463
chr5	1065000	0.624288936	0.636363636	0.130742561
chr5	1070000	0.623852532	0.636363636	0.129292173
chr5	1075000	0.624450996	0.636363636	0.128920384
chr5	1080000	0.624420336	0.636363636	0.126844334
chr5	1085000	0.626868275	0.636363636	0.12522911
chr5	1090000	0.629800299	0.64	0.126178018
chr5	1095000	0.627037014	0.638181818	0.124918594
chr5	1100000	0.628190157	0.636363636	0.125943394
chr5	1105000	0.627167522	0.636363636	0.123630759
chr5	1110000	0.627889009	0.633971292	0.123790302
chr5	1115000	0.62716151	0.636363636	0.123821041
chr5	1120000	0.637515723	0.638181818	0.115148951
chr5	1125000	0.635235857	0.636363636	0.116242561
chr5	1130000	0.638486501	0.636363636	0.117424977
chr5	1135000	0.640780216	0.64	0.118274499
chr5	1140000	0.640821913	0.65	0.115239195
chr5	1145000	0.643919203	0.65	0.118210626
chr5	1150000	0.63850433	0.643181818	0.122833052
chr5	1155000	0.635899045	0.636363636	0.11978736
chr5	1160000	0.63496211	0.636363636	0.117062602
chr5	1165000	0.63496211	0.636363636	0.117062602
chr5	1170000	0.634873149	0.636363636	0.116173871
chr5	1175000	0.632845053	0.636363636	0.117702336
chr5	1180000	0.632677375	0.636363636	0.121237569
chr5	1185000	0.632643764	0.636363636	0.120057511
chr5	1190000	0.634711719	0.645	0.120483035
chr5	1195000	0.635158758	0.65	0.120277147
chr5	1200000	0.630822133	0.65	0.125716678
chr5	1205000	0.63041679	0.64	0.12587947
chr5	1210000	0.630016929	0.64	0.126620712
chr5	1215000	0.625903424	0.636363636	0.128284591
chr5	1220000	0.62450966	0.636363636	0.129630668
chr5	1225000	0.625123099	0.636363636	0.129026822
chr5	1230000	0.625815619	0.636363636	0.130375818
chr5	1235000	0.6243092	0.636363636	0.131627263
chr5	1240000	0.623625716	0.631578947	0.131665935
chr5	1245000	0.628424523	0.65	0.128736805
chr5	1250000	0.629242212	0.65	0.128435651
chr5	1255000	0.632553624	0.652173913	0.126928874
chr5	1260000	0.634585039	0.652173913	0.123240919
chr5	1265000	0.634127612	0.652173913	0.122897018
chr5	1270000	0.631515462	0.652173913	0.127220867
chr5	1275000	0.630693198	0.652173913	0.127208425
chr5	1280000	0.63483625	0.653846154	0.130934425
chr5	1285000	0.636247362	0.666666667	0.130933034
chr5	1290000	0.635968071	0.666666667	0.130803146
chr5	1295000	0.63599258	0.666666667	0.131370544
chr5	1300000	0.63469347	0.666666667	0.129567142
chr5	1305000	0.633887299	0.666666667	0.131912958
chr5	1310000	0.63092453	0.666666667	0.132737279
chr5	1315000	0.630509532	0.666666667	0.132522609
chr5	1320000	0.630143135	0.653846154	0.132299861
chr5	1325000	0.631551422	0.666666667	0.131948048
chr5	1330000	0.631270819	0.666666667	0.131357226
chr5	1335000	0.629563906	0.66025641	0.131307314
chr5	1340000	0.63148648	0.666666667	0.133357912
chr5	1345000	0.622930734	0.651086957	0.131388623
chr5	1350000	0.623720409	0.651086957	0.131265508
chr5	1355000	0.623407349	0.65	0.13215902
chr5	1360000	0.621814858	0.65	0.135156939
chr5	1365000	0.625989971	0.653010033	0.134540561
chr5	1370000	0.639668407	0.666666667	0.133669927
chr5	1375000	0.642590882	0.666666667	0.13326689
chr5	1380000	0.642803745	0.666666667	0.130865381
chr5	1385000	0.643683833	0.666666667	0.131724578
chr5	1390000	0.6465961	0.681818182	0.134874269
chr5	1395000	0.647108457	0.681818182	0.134549239
chr5	1400000	0.650217942	0.681818182	0.129145246
chr5	1405000	0.645566102	0.666666667	0.127538842
chr5	1410000	0.644306938	0.666666667	0.130082785
chr5	1415000	0.649277531	0.681818182	0.127443243
chr5	1420000	0.646951842	0.666666667	0.126673345
chr5	1425000	0.646942374	0.666666667	0.127776175
chr5	1430000	0.646165168	0.666666667	0.127337189
chr5	1435000	0.645825011	0.666666667	0.127335966
chr5	1440000	0.645116113	0.666666667	0.127669451
chr5	1445000	0.640116187	0.666666667	0.130227335
chr5	1450000	0.641086323	0.666666667	0.129668068
chr5	1455000	0.640656212	0.666666667	0.130174554
chr5	1460000	0.642844678	0.666666667	0.128726159
chr5	1465000	0.643123977	0.666666667	0.128895773
chr5	1470000	0.652050726	0.666666667	0.122416365
chr5	1475000	0.651739632	0.666666667	0.123200185
chr5	1480000	0.648408514	0.65942029	0.117638171
chr5	1485000	0.641925015	0.633971292	0.118293281
chr5	1490000	0.641767572	0.631578947	0.118298527
chr5	1495000	0.641331018	0.631578947	0.117958312
chr5	1500000	0.641012791	0.631578947	0.117679571
chr5	1505000	0.642470038	0.631578947	0.118118391
chr5	1510000	0.641444525	0.633971292	0.117468162
chr5	1515000	0.641133027	0.636363636	0.118945726
chr5	1520000	0.641810835	0.636363636	0.11942523
chr5	1525000	0.639925038	0.631578947	0.118994444
chr5	1530000	0.640940812	0.631578947	0.118036067
chr5	1535000	0.636740668	0.625	0.117206076
chr5	1540000	0.638432583	0.625	0.117669869
chr5	1545000	0.641936548	0.631578947	0.116161761
chr5	1550000	0.649746799	0.65	0.11481855
chr5	1555000	0.649898955	0.65	0.114733592
chr5	1560000	0.651115485	0.65	0.114920324
chr5	1565000	0.64813955	0.636363636	0.115226752
chr5	1570000	0.631911022	0.611111111	0.116056919
chr5	1575000	0.633396755	0.611111111	0.115730246
chr5	1580000	0.633475443	0.611111111	0.115461309
chr5	1585000	0.630461541	0.611111111	0.115832496
chr5	1590000	0.624635728	0.611111111	0.112194951
chr5	1595000	0.623476292	0.611111111	0.112369696
chr5	1600000	0.625954207	0.611111111	0.111252057
chr5	1605000	0.628084512	0.611111111	0.112104386
chr5	1610000	0.630355327	0.615384615	0.10636789
chr5	1615000	0.628037069	0.611111111	0.108495742
chr5	1620000	0.629423122	0.615384615	0.114957312
chr5	1625000	0.629284063	0.613247863	0.114663022
chr5	1630000	0.632027966	0.615384615	0.115904621
chr5	1635000	0.631613233	0.615384615	0.116817572
chr5	1640000	0.633356275	0.615384615	0.117630031
chr5	1645000	0.633271353	0.615384615	0.118057789
chr5	1650000	0.632164905	0.615384615	0.118230796
chr5	1655000	0.630968108	0.615384615	0.118404698
chr5	1660000	0.630613331	0.615384615	0.118496359
chr5	1665000	0.63015671	0.611111111	0.11842075
chr5	1670000	0.628987108	0.611111111	0.1178666
chr5	1675000	0.629515662	0.611111111	0.116969185
chr5	1680000	0.628269404	0.615384615	0.120791225
chr5	1685000	0.633377455	0.631578947	0.121611082
chr5	1690000	0.633346566	0.631578947	0.121952833
chr5	1695000	0.633831566	0.631578947	0.122466464
chr5	1700000	0.633279213	0.631578947	0.123438071
chr5	1705000	0.631113472	0.619047619	0.12272758
chr5	1710000	0.635973651	0.625313283	0.125461944
chr5	1715000	0.636457055	0.625313283	0.123298232
chr5	1720000	0.636963357	0.631578947	0.122518831
chr5	1725000	0.639590064	0.631578947	0.123739352
chr5	1730000	0.636118099	0.631578947	0.124487907
chr5	1735000	0.643033306	0.65	0.123720056
chr5	1740000	0.64321737	0.65	0.124592032
chr5	1745000	0.642377164	0.65	0.125559267
chr5	1750000	0.633347024	0.631578947	0.123402184
chr5	1755000	0.634356119	0.633971292	0.122802855
chr5	1760000	0.633747057	0.631578947	0.122154219
chr5	1765000	0.639319539	0.636363636	0.122099831
chr5	1770000	0.638811221	0.643181818	0.125159143
chr5	1775000	0.635164655	0.633971292	0.125885553
chr5	1780000	0.635304896	0.631578947	0.123517685
chr5	1785000	0.63059079	0.631578947	0.137947095
chr5	1790000	0.627072817	0.631578947	0.143669086
chr5	1795000	0.62531131	0.631578947	0.142704949
chr5	1800000	0.624251256	0.631578947	0.143654849
chr5	1805000	0.625468286	0.631578947	0.14330545
chr5	1810000	0.623902988	0.631578947	0.148838825
chr5	1815000	0.628188378	0.631578947	0.14285353
chr5	1820000	0.629276602	0.640789474	0.136934732
chr5	1825000	0.629493299	0.65	0.137746298
chr5	1830000	0.625176558	0.631578947	0.136534264
chr5	1835000	0.625374854	0.631578947	0.133356248
chr5	1840000	0.622386742	0.631578947	0.131999448
chr5	1845000	0.610126612	0.619047619	0.140962716
chr5	1850000	0.610325131	0.619047619	0.140050815
chr5	1855000	0.609600772	0.619047619	0.138793278
